date,state,fips,cases,deaths,negative,recovered,income,percentile,happiness_score,emotional_physical,work,community_env,happiness_percentile,cases_pop,,
15/04/2020,Tennessee,47,6079,135,74817,2196,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.000890152,,
16/04/2020,Tennessee,47,6262,141,78787,2786,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.000916948,,
17/04/2020,Tennessee,47,6589,142,80684,3017,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.000964831,,
18/04/2020,Tennessee,47,6762,145,83824,3234,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.000990164,,
19/04/2020,Tennessee,47,7070,148,90028,3344,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.001035264,,
20/04/2020,Tennessee,47,7238,152,93451,3575,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.001059865,,
21/04/2020,Tennessee,47,7394,157,100788,3828,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.001082708,,
22/04/2020,Tennessee,47,7842,166,107138,4012,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.001148309,,
23/04/2020,Tennessee,47,8266,170,114834,4193,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.001210395,,
24/04/2020,Tennessee,47,8726,168,122602,4370,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.001277753,,
25/04/2020,Tennessee,47,9189,178,132217,4467,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.001345551,,
26/04/2020,Tennessee,47,9667,181,137807,4527,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.001415545,,
27/04/2020,Tennessee,47,9918,184,144484,4720,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.001452299,,
28/04/2020,Tennessee,47,10052,188,151876,4921,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.00147192,,
29/04/2020,Tennessee,47,10366,195,158183,5140,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.0015179,,
30/04/2020,Tennessee,47,10735,199,166891,5338,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.001571932,,
01/05/2020,Tennessee,47,11891,204,174241,5546,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.001741206,,
02/05/2020,Tennessee,47,12661,209,183615,5718,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.001853958,,
03/05/2020,Tennessee,47,13177,210,191430,5814,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.001929516,,
04/05/2020,Tennessee,47,13571,219,197872,6081,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.00198721,,
05/05/2020,Tennessee,47,13690,226,205172,6356,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.002004635,,
06/05/2020,Tennessee,47,13938,239,213163,6564,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.00204095,,
07/05/2020,Tennessee,47,14096,237,222232,6783,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.002064086,,
08/05/2020,Tennessee,47,14441,241,229137,7011,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.002114604,,
09/05/2020,Tennessee,47,14768,242,237980,7369,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.002162487,,
10/05/2020,Tennessee,47,14985,243,246884,7528,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.002194262,,
11/05/2020,Tennessee,47,15544,251,257733,8038,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.002276117,,
12/05/2020,Tennessee,47,16111,265,267713,8336,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.002359143,,
13/05/2020,Tennessee,47,16370,273,276547,8624,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.002397069,,
14/05/2020,Tennessee,47,16699,287,285618,8881,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.002445244,,
15/05/2020,Tennessee,47,16970,290,292786,9280,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.002484927,,
16/05/2020,Tennessee,47,17288,295,302913,9529,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.002531492,,
17/05/2020,Tennessee,47,17388,298,307892,9652,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.002546135,,
18/05/2020,Tennessee,47,18011,301,319417,9886,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.002637361,,
19/05/2020,Tennessee,47,18378,305,327745,10969,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.002691101,,
20/05/2020,Tennessee,47,18532,309,335481,11783,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.002713652,,
21/05/2020,Tennessee,47,18961,313,341622,12191,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.00277647,,
22/05/2020,Tennessee,47,19394,315,341622,12566,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.002839875,,
23/05/2020,Tennessee,47,19789,329,353969,12745,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.002897715,,
24/05/2020,Tennessee,47,20145,336,363431,12837,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.002949844,,
25/05/2020,Tennessee,47,20607,338,375612,13073,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.003017495,,
26/05/2020,Tennessee,47,20965,343,382539,13344,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.003069917,,
27/05/2020,Tennessee,47,21306,353,388324,13916,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.00311985,,
28/05/2020,Tennessee,47,21679,356,394310,14632,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.003174469,,
29/05/2020,Tennessee,47,22085,360,399882,14965,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.00323392,,
30/05/2020,Tennessee,47,22566,364,404480,15193,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.003304353,,
31/05/2020,Tennessee,47,23006,364,412971,15300,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.003368782,,
01/06/2020,Tennessee,47,23554,367,424939,15564,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.003449026,,
02/06/2020,Tennessee,47,24375,381,437761,15916,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.003569246,,
03/06/2020,Tennessee,47,24822,388,445957,16319,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.0036347,,
04/06/2020,Tennessee,47,25120,401,451018,16643,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.003678337,,
05/06/2020,Tennessee,47,25520,408,456652,16925,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.003736909,,
06/06/2020,Tennessee,47,26071,417,465350,17124,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.003817592,,
07/06/2020,Tennessee,47,26381,418,472387,17222,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.003862985,,
08/06/2020,Tennessee,47,26944,421,485819,17563,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.003945426,,
09/06/2020,Tennessee,47,27575,435,493622,18013,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.004037824,,
10/06/2020,Tennessee,47,28061,436,500766,18516,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.004108989,,
11/06/2020,Tennessee,47,28538,441,506756,18992,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.004178836,,
12/06/2020,Tennessee,47,29126,468,561047,19425,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.004264937,,
13/06/2020,Tennessee,47,29541,472,571821,19731,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.004325706,,
14/06/2020,Tennessee,47,30432,475,584788,19896,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.004456176,,
15/06/2020,Tennessee,47,31160,483,598818,20062,56060,"$55,000 - $63,000",42.75,42,15,42,1,0.004562777,,
10/03/2020,South Carolina,45,7,0,24,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,1.35956E-06,,
11/03/2020,South Carolina,45,9,0,32,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,1.74801E-06,,
12/03/2020,South Carolina,45,10,0,48,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,1.94223E-06,,
13/03/2020,South Carolina,45,12,0,75,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,2.33068E-06,,
14/03/2020,South Carolina,45,13,0,110,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,2.5249E-06,,
15/03/2020,South Carolina,45,19,0,154,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,3.69024E-06,,
16/03/2020,South Carolina,45,28,1,235,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,5.43825E-06,,
17/03/2020,South Carolina,45,33,1,311,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,6.40937E-06,,
18/03/2020,South Carolina,45,60,1,583,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,1.16534E-05,,
19/03/2020,South Carolina,45,60,1,583,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,1.16534E-05,,
20/03/2020,South Carolina,45,81,1,833,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,1.57321E-05,,
21/03/2020,South Carolina,45,152,1,1255,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,2.95219E-05,,
22/03/2020,South Carolina,45,195,3,1466,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,3.78735E-05,,
23/03/2020,South Carolina,45,298,5,1466,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,5.78785E-05,,
24/03/2020,South Carolina,45,298,5,2012,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,5.78785E-05,,
25/03/2020,South Carolina,45,424,7,2303,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,8.23507E-05,,
26/03/2020,South Carolina,45,456,9,2307,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,8.85658E-05,,
27/03/2020,South Carolina,45,456,9,2307,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,8.85658E-05,,
28/03/2020,South Carolina,45,539,13,2408,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000104686,,
29/03/2020,South Carolina,45,774,16,3015,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000150329,,
30/03/2020,South Carolina,45,925,18,4160,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000179657,,
31/03/2020,South Carolina,45,1083,22,4616,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000210344,,
01/04/2020,South Carolina,45,1293,26,5033,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000251131,,
02/04/2020,South Carolina,45,1554,31,5441,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000301823,,
03/04/2020,South Carolina,45,1554,31,5441,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000301823,,
04/04/2020,South Carolina,45,1917,40,16397,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000372326,,
05/04/2020,South Carolina,45,2049,44,16927,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000397963,,
06/04/2020,South Carolina,45,2049,44,16927,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000397963,,
07/04/2020,South Carolina,45,2417,51,21263,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000469438,,
08/04/2020,South Carolina,45,2552,63,22082,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000495658,,
09/04/2020,South Carolina,45,2792,67,24575,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000542271,,
10/04/2020,South Carolina,45,3065,72,25118,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000595294,,
11/04/2020,South Carolina,45,3207,80,26886,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000622874,,
12/04/2020,South Carolina,45,3319,82,28106,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000644627,,
13/04/2020,South Carolina,45,3319,82,28106,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000644627,,
14/04/2020,South Carolina,45,3553,97,30319,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000690075,,
15/04/2020,South Carolina,45,3656,107,31077,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.00071008,,
16/04/2020,South Carolina,45,3656,107,31077,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.00071008,,
17/04/2020,South Carolina,45,3931,109,32353,0,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000763492,,
18/04/2020,South Carolina,45,4246,119,34587,2633,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000824672,,
19/04/2020,South Carolina,45,4377,120,36103,2633,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000850115,,
20/04/2020,South Carolina,45,4377,120,36103,2063,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000850115,,
21/04/2020,South Carolina,45,4439,124,36838,2063,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000862157,,
22/04/2020,South Carolina,45,4761,140,38350,3317,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000924697,,
23/04/2020,South Carolina,45,4917,150,39546,3317,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000954996,,
24/04/2020,South Carolina,45,4917,150,39546,3317,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.000954996,,
25/04/2020,South Carolina,45,5253,166,43761,3701,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001020255,,
26/04/2020,South Carolina,45,5490,174,45271,3701,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001066286,,
27/04/2020,South Carolina,45,5490,174,45271,3701,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001066286,,
28/04/2020,South Carolina,45,5613,177,46532,2830,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001090175,,
29/04/2020,South Carolina,45,5881,203,48336,3252,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001142227,,
30/04/2020,South Carolina,45,6095,244,50417,3252,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001183791,,
01/05/2020,South Carolina,45,6258,256,53121,3622,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001215449,,
02/05/2020,South Carolina,45,6489,267,55127,3622,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001260315,,
03/05/2020,South Carolina,45,6626,275,57562,3622,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001286923,,
04/05/2020,South Carolina,45,6626,275,57562,3622,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001286923,,
05/05/2020,South Carolina,45,6757,283,61014,3622,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001312367,,
06/05/2020,South Carolina,45,6936,305,70546,3816,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001347133,,
07/05/2020,South Carolina,45,6936,305,70546,3816,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001347133,,
08/05/2020,South Carolina,45,7142,316,66300,3816,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001387142,,
09/05/2020,South Carolina,45,7531,330,73432,4120,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001462695,,
10/05/2020,South Carolina,45,7653,331,76804,4120,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001486391,,
11/05/2020,South Carolina,45,7653,331,76804,4120,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001486391,,
12/05/2020,South Carolina,45,7927,355,85213,6817,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001539608,,
13/05/2020,South Carolina,45,7927,355,85213,6817,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001539608,,
14/05/2020,South Carolina,45,8189,371,94346,4914,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001590494,,
15/05/2020,South Carolina,45,8407,380,101209,5076,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001632835,,
16/05/2020,South Carolina,45,8407,380,101209,5076,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001632835,,
17/05/2020,South Carolina,45,8816,380,111670,5076,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001712272,,
18/05/2020,South Carolina,45,8942,391,122617,5076,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001736744,,
19/05/2020,South Carolina,45,9056,399,126007,5451,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001758886,,
20/05/2020,South Carolina,45,9056,399,126007,5451,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001758886,,
21/05/2020,South Carolina,45,9175,407,129063,5451,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001781998,,
22/05/2020,South Carolina,45,9638,419,140385,5743,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001871924,,
23/05/2020,South Carolina,45,9895,425,149015,5743,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001921839,,
24/05/2020,South Carolina,45,10096,435,153851,5743,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001960878,,
25/05/2020,South Carolina,45,10178,440,155842,6063,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.001976804,,
26/05/2020,South Carolina,45,10416,446,162318,6102,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.002023029,,
27/05/2020,South Carolina,45,10623,466,165060,6102,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.002063234,,
28/05/2020,South Carolina,45,10788,470,171461,6102,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.00209528,,
29/05/2020,South Carolina,45,11131,483,177126,6459,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.002161899,,
30/05/2020,South Carolina,45,11394,487,178125,6459,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.00221298,,
31/05/2020,South Carolina,45,11861,494,188355,6459,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.002303682,,
01/06/2020,South Carolina,45,12148,500,192540,6459,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.002359424,,
02/06/2020,South Carolina,45,12415,501,206362,6976,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.002411282,,
03/06/2020,South Carolina,45,12651,518,210274,6976,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.002457118,,
04/06/2020,South Carolina,45,13005,525,217846,6976,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.002525873,,
05/06/2020,South Carolina,45,13453,538,217846,7347,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.002612885,,
06/06/2020,South Carolina,45,13453,538,217846,7347,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.002612885,,
07/06/2020,South Carolina,45,14286,546,223573,7347,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.002774673,,
08/06/2020,South Carolina,45,14800,557,229861,7347,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.002874504,,
09/06/2020,South Carolina,45,15228,568,232754,7928,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.002957632,,
10/06/2020,South Carolina,45,15759,575,236773,7928,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.003060764,,
11/06/2020,South Carolina,45,16441,588,213616,7928,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.003193225,,
12/06/2020,South Carolina,45,17170,593,218889,8682,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.003334813,,
13/06/2020,South Carolina,45,17955,599,223951,8682,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.003487279,,
14/06/2020,South Carolina,45,18795,600,229541,8682,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.003650426,,
15/06/2020,South Carolina,45,19378,602,236179,8682,57444,"$55,000 - $63,000",50.27,32,21,9,4,0.003763658,,
13/03/2020,Montana,30,1,0,55,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,9.35648E-07,,
14/03/2020,Montana,30,5,0,103,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,4.67824E-06,,
15/03/2020,Montana,30,7,0,103,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,6.54954E-06,,
16/03/2020,Montana,30,7,0,198,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,6.54954E-06,,
17/03/2020,Montana,30,8,0,303,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,7.48518E-06,,
18/03/2020,Montana,30,10,0,499,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,9.35648E-06,,
19/03/2020,Montana,30,12,0,761,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,1.12278E-05,,
20/03/2020,Montana,30,16,0,931,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,1.49704E-05,,
21/03/2020,Montana,30,20,0,1146,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,1.8713E-05,,
22/03/2020,Montana,30,31,0,1146,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,2.90051E-05,,
23/03/2020,Montana,30,34,0,1146,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,3.1812E-05,,
24/03/2020,Montana,30,46,0,1643,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,4.30398E-05,,
25/03/2020,Montana,30,53,0,1948,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,4.95893E-05,,
26/03/2020,Montana,30,71,0,2128,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,6.6431E-05,,
27/03/2020,Montana,30,108,0,2590,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.00010105,,
28/03/2020,Montana,30,129,1,3256,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000120699,,
29/03/2020,Montana,30,154,1,4143,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.00014409,,
30/03/2020,Montana,30,171,4,4143,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000159996,,
31/03/2020,Montana,30,184,4,4234,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000172159,,
01/04/2020,Montana,30,208,5,4710,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000194615,,
02/04/2020,Montana,30,227,5,5093,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000212392,,
03/04/2020,Montana,30,243,5,5333,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000227362,,
04/04/2020,Montana,30,265,5,5912,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000247947,,
05/04/2020,Montana,30,286,6,6317,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000267595,,
06/04/2020,Montana,30,299,6,6491,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000279759,,
07/04/2020,Montana,30,319,6,6666,0,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000298472,,
08/04/2020,Montana,30,332,6,7066,135,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000310635,,
09/04/2020,Montana,30,354,6,7506,157,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000331219,,
10/04/2020,Montana,30,365,6,7932,165,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000341512,,
11/04/2020,Montana,30,377,6,8204,169,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000352739,,
12/04/2020,Montana,30,387,6,8526,169,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000362096,,
13/04/2020,Montana,30,394,7,8704,171,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000368645,,
14/04/2020,Montana,30,399,7,8835,197,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000373324,,
15/04/2020,Montana,30,404,7,9179,209,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000378002,,
16/04/2020,Montana,30,415,7,9521,218,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000388294,,
17/04/2020,Montana,30,422,8,9822,233,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000394843,,
18/04/2020,Montana,30,426,10,10143,234,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000398586,,
19/04/2020,Montana,30,433,10,10465,243,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000405136,,
20/04/2020,Montana,30,433,10,10618,243,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000405136,,
21/04/2020,Montana,30,437,12,10804,273,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000408878,,
22/04/2020,Montana,30,439,14,11144,296,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000410749,,
23/04/2020,Montana,30,442,14,11433,306,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000413556,,
24/04/2020,Montana,30,444,14,11683,325,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000415428,,
25/04/2020,Montana,30,445,14,12052,339,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000416363,,
26/04/2020,Montana,30,448,14,12414,339,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.00041917,,
27/04/2020,Montana,30,449,14,12584,352,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000420106,,
28/04/2020,Montana,30,451,15,12740,356,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000421977,,
29/04/2020,Montana,30,451,16,13077,382,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000421977,,
30/04/2020,Montana,30,453,16,13461,392,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000423849,,
01/05/2020,Montana,30,453,16,13750,397,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000423849,,
02/05/2020,Montana,30,455,16,14180,404,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.00042572,,
03/05/2020,Montana,30,455,16,14552,404,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.00042572,,
04/05/2020,Montana,30,457,16,14631,404,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000427591,,
05/05/2020,Montana,30,456,16,14816,410,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000426655,,
06/05/2020,Montana,30,456,16,19248,417,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000426655,,
07/05/2020,Montana,30,456,16,19791,417,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000426655,,
08/05/2020,Montana,30,458,16,20487,420,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000428527,,
09/05/2020,Montana,30,458,16,20871,422,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000428527,,
10/05/2020,Montana,30,458,16,21246,422,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000428527,,
11/05/2020,Montana,30,459,16,22113,423,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000429462,,
12/05/2020,Montana,30,461,16,22574,425,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000431334,,
13/05/2020,Montana,30,462,16,23390,430,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000432269,,
14/05/2020,Montana,30,462,16,24087,431,57679,"$55,000 - $63,000",49.27,40,8,7,4,0.000432269,,
